TransactionID,AccountID,TransactionAmount,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionGap,IP1,IP2,IP3,IP4,TransactionType_Debit,Balance_after_Transaction,TransactionAmount_x_Duration,LoginFrequency,Cluster_Before_FS,Cluster_After_FS
-1.7313614340858219,-0.841708439175277,-1.5108326672267542,36,0.13759373620987966,-1.1893841191377277,0,1.4237182648914386,0,-0.47544820431312024,-0.20679364850592963,0.186255629190841,-0.8007620300162911,0.7477143257351275,0.9559086805362094,1.229131358786772,-0.6141354990166293,True,1.6970882964175953,0.7183226786505622,-1.2488106171326794,0,0
-1.729982412632946,1.4188904155824396,0.672289042100328,15,-1.451940851543293,0.08530475094595114,0,1.3112870641052805,0,0.4461042836433006,-0.20679364850592963,1.811684414132205,-0.07670647939509202,-1.5462053925520127,0.2865061222507173,-0.876882968651437,-1.8350277691578212,True,1.139395372031877,0.2999110215274076,-13.036725340004562,0,0
-1.72860339118007,-1.5952413907611827,-0.5386466313035377,23,-0.5486815143756172,-1.3960904223945405,2,-1.443277355155591,3,-0.9406610984409725,-0.20679364850592963,-1.120360065099199,0.04613756558528508,1.563672346333909,-0.4238802661338866,0.22307355905514353,0.2876599277922058,True,-0.5817134337956612,0.5066839318735153,21.674265208574727,0,0
-1.7272243697271938,-1.246383542804745,-0.15259504632546408,33,-0.7858501671514874,-1.6372477761941553,2,-1.0497681524040379,3,-1.5773404800409108,-0.20679364850592963,0.9608734198465969,-0.5750971733355135,1.332740831070103,-1.5714275089090157,1.323030086761724,0.1905434972127928,True,1.113468466172061,0.24069434362287254,-1.7388368787900208,0,0
-1.725845348274318,1.1118955093807743,-1.5172772276323394,1,-0.200497747534446,1.428895722115234,2,-1.0497681524040379,3,1.1227184347359322,-0.20679364850592963,0.7312118229508622,0.9673907486161504,-0.7456428063041518,0.4914252727462762,-1.6549010004438962,-0.5031452926401574,False,2.248489050583202,-1.7034751140678548,1.0337083521417398,0,0
-1.7244663268214417,0.9863066841164568,-0.8019008893099197,28,1.1316836212491654,0.1542068520315554,0,-1.49949295554867,3,0.8309784133015728,-0.20679364850592963,-1.254496277668001,-0.8756703885786793,0.05491977994370929,-0.8337185671250041,0.8803646548798074,1.0368438208333919,True,-0.45259538835808144,-0.6663623286238772,-1.1419823340393598,0,0
-1.723087305368566,-0.34633029507713553,-1.5819919419505382,39,-0.5184046650850805,-1.0515799169665192,0,-0.4313965480801688,0,0.4195783825648011,-0.20679364850592963,1.748505989228932,-1.3178447459241749,0.4090147700148786,1.1471665543320644,1.698624998661532,1.189455354601041,False,3.3304979311794702,-0.6637696202341555,-0.7588147837400989,0,0
-1.7217082839156899,-1.2533606997638735,-0.23260135441508278,16,0.7330384389237666,-1.017128866423717,1,1.2550714637122016,2,2.0127699128464025,-0.20679364850592963,-0.5116652750218743,-0.546407627090114,-0.32996607882930085,1.1744891077314723,-0.6756714087051112,0.2876599277922058,False,-0.2790639206067915,-0.46817300785400134,-1.8301358426108925,0,0
-1.720329262462814,-0.7928683404613758,-0.689958032287807,11,1.6766669084788248,-0.5003631082816851,1,0.35562185742293734,1,-0.3879037737670492,-0.20679364850592963,1.0603652591665935,-0.9980283286842911,-1.3768556146918882,0.2728448455510134,-0.4610457447623638,0.5651354437333858,False,1.7503232914544005,0.26763732446532795,-1.00197566687899,0,0
-1.718950241009938,0.9304894284434266,1.558607356853407,26,-0.7252964685704141,-1.4649925234801446,0,0.5804842589952534,0,0.15496181434917897,-0.20679364850592963,-1.1595645329265096,-0.9043208679671186,-1.253692139884525,0.5597316562447958,-0.5147021607480506,-1.3216980646666383,True,-2.7181718897799163,0.24152462387598217,-1.105802316414744,0,0
-1.7175712195570618,-0.6882109860744444,-1.4738796584756428,0,-0.6950196192798775,0.8087768123447958,2,0.41183745781601633,1,-0.8824859019390859,-0.20679364850592963,0.7668367955688128,-1.0639029934759716,1.5328814776320683,-1.544104955509608,-1.574416376465366,1.61954240430987,False,2.2407164540444557,1.3006780197595496,-0.9399354077634015,0,0
-1.7161921981041859,1.4467990434189544,-0.119980664277024,22,1.1821450367333932,-0.6726183609956957,2,-1.330846154369433,3,0.8426679393432855,-0.20679364850592963,-0.964804401896736,-1.402097591971694,0.03952434559278888,0.6416993164430193,-1.5475881684725226,1.189455354601041,True,-0.844823737619712,-0.10110385912735836,-0.7132171662284011,0,0
-1.7148131766513097,0.9793295271573279,0.9925987571354653,23,-1.5478175409633257,0.2575600036599618,1,-1.162199353190196,3,0.020463420386292647,-0.20679364850592963,-0.930572947123987,-0.26450096962352293,1.486695174579307,-0.41021898943418267,0.9608492788583377,0.0934270666333798,False,-1.9231717042594523,0.020311965642174624,-3.780705906273008,0,0
-1.713434155198434,0.09323059334797602,1.5117494257369124,22,-1.4368024268980248,-0.8448736137097064,0,-1.0497681524040379,3,0.19838749507060127,-0.20679364850592963,-1.4956489607617005,1.2959924205335944,1.22497279061366,-0.6151381399297413,-1.6951433124331614,0.6483780985157398,True,-3.007398386498613,0.299912181746366,0.7716093913784884,0,0
-1.7120551337455578,-1.1417261884178136,-0.26057324311507546,21,-0.1954516059860232,-1.1204820180521233,2,-1.49949295554867,3,0.35222372312429456,-0.20679364850592963,-1.449971554615679,-1.3365370943556227,1.147995618859058,-0.055025795241880684,0.7328095109191686,-1.7240375627813491,True,-1.1893983115006037,-0.09178007783656383,-0.7482022601866883,0,0
-1.7106761122926817,0.13509353510274857,0.9220232022706807,10,0.571561909374238,-0.8448736137097064,0,-0.4876121484732478,1,0.28330532668029007,-0.20679364850592963,-0.2923316499084226,1.50270321348769,1.6560449524394316,0.5597316562447958,-1.0378522166084974,0.2182910488069108,True,-1.2143548521791032,0.26121408452610234,0.6654673554149928,0,0
-1.709297090839806,0.46301991218180005,1.1276869308966098,2,1.5807902190587921,-0.05249945122525738,1,-1.443277355155591,3,0.6628510710023714,-0.20679364850592963,-1.116897660506791,1.0986324267016871,-0.9303880185151966,1.229134214530288,0.6791530949334817,0.4818927889510318,False,-2.2445845914034006,0.747488489900195,0.9102224590074703,0,0
-1.7079180693869298,0.7490833475060791,0.9888552060388122,8,0.39999309672786376,0.32646210474556603,2,-0.31896534729401077,1,1.491422182083449,-0.20679364850592963,0.18566389158480567,1.522351013184067,0.008733476890948078,1.2974405980288075,0.03527610310523958,-1.2384554098842842,True,-0.8031913144540065,1.4748005891549838,0.656878686749507,0,0
-1.7065390479340539,-0.06026685975285659,-1.4649193899812498,0,0.8844226853764499,0.1542068520315554,1,0.8053466605675694,2,-0.057165238718669,-0.20679364850592963,0.8383590536664803,-1.261313153940354,-0.3145706444783804,1.229134214530288,-0.15252135284466442,-0.05918446713426923,False,2.3032784436477303,0.08374246663188512,-0.7928245861532873,0,0
-1.705160026481178,0.2397508894896799,-0.9749342436895663,8,-1.5124945501243665,-0.36255890611047653,2,-1.49949295554867,3,0.7956636066243687,-0.20679364850592963,0.5427245808597458,-0.25472881431707406,0.1011060829964705,0.5733929329444997,-0.4476316407659421,-0.9332323423489863,False,1.5176588245493121,-0.7757196965556415,-3.9257450919147185,0,0
-1.703781005028302,-1.7138530590663714,-1.0816187697546635,20,-0.947326696701016,-0.3281078555676744,1,1.4799338652845175,2,-1.302606210010628,-0.20679364850592963,0.3491661867900668,-1.1956106444904864,0.03952434559278888,-1.1479279312181943,-1.5341740644761008,1.577921076918693,True,1.4307849565447304,1.4089233263464802,-0.836392757330652,0,0
-1.7024019835754258,-1.6301271755568263,-0.8541997706537092,19,-0.39225112637451126,0.5331684080023787,1,-0.3751809476870898,0,-0.268553453715343,-0.20679364850592963,1.0698216819982798,0.34709970825679426,-0.8380154124096743,0.054264418355750674,1.6181403746830016,1.605668628512811,True,1.924021452651989,0.22939829857190752,2.8810157084851276,0,0
-1.7010229621225497,-1.071954618826526,-1.145783282537224,1,-0.9977881121852437,-0.9482267653381127,2,-0.31896534729401077,1,0.15496181434917897,-0.20679364850592963,1.0379624508394678,-0.2732867684077262,0.3012467295584358,-0.8883636739238198,-0.407389328776677,-1.5991735806078182,True,2.183745733376692,-0.1775526563129262,-3.6591612969135547,0,0
-1.699643940669674,1.4049361016641821,0.5730127086916262,13,-0.906957564313634,1.1532873177728171,2,-1.274630553976354,3,0.45928101948352285,3.1124756489183207,-1.012618841676644,-0.6025487681469913,1.1941819219118193,-0.6287994166294454,-0.313490600801725,0.8564847354716248,True,-1.5856315503682703,0.263173861024905,-1.6596169784513584,0,0
-1.6982649192167978,-0.06724401671198534,-0.40234926074153066,33,-1.5276329747696347,-0.7415204620813,2,-1.330846154369433,3,-0.21857193818218257,-0.20679364850592963,-0.8157503049976564,-1.1767461407172255,0.0857106486455501,0.7919733601397624,0.3706287030157824,-0.4476501894519213,True,-0.4134010442561258,0.0879422577464447,-0.8498010321670605,0,0
-1.6968858977639218,-1.4487210946194786,-1.5777953282711643,15,1.5807902190587921,-0.22475470393926802,2,1.1426402629260435,2,1.8817854608487634,-0.20679364850592963,-0.2391394827416565,1.004991129352291,-0.4993158566894253,1.6389725155214054,1.457171126725941,0.1489221698216158,False,1.338655845529508,-2.969072308935779,0.9950335592923454,0,0
